Term,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationQuarter,MonthlyLoanPayment,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,decision
36,7,GA,Other,Not employed,181.0,False,False,640.0,659.0,18.0,16.0,31.0,16,2269.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,106571.0,0.96,3080.0,26.0,1.0,0.0,0.22,Not employed,False,0.0,0,44,2500,Q3 2010,112.3,1.0,0,0,0.0,59,Denied
36,1,NY,Professional,Employed,89.0,False,False,660.0,679.0,15.0,15.0,23.0,10,418.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8532.0,0.36,9172.0,21.0,1.0,2.0,0.31,"$25,000-49,999",True,3833.333333,0,6,10000,Q3 2013,411.96,1.0,0,0,0.0,8,Denied
36,1,SC,Other,Employed,77.0,True,False,660.0,679.0,11.0,10.0,16.0,9,612.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,17625.0,0.85,2912.0,16.0,1.0,0.0,0.31,"$25,000-49,999",True,3695.833333,0,9,7000,Q2 2013,280.77,1.0,0,0,0.0,34,Denied
60,1,OH,Administrative Assistant,Employed,36.0,True,False,740.0,759.0,9.0,9.0,19.0,7,218.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5295.0,0.39,7955.0,18.0,1.0,1.0,0.25,"$25,000-49,999",True,2666.666667,0,8,8500,Q3 2013,205.76,1.0,0,0,0.0,1,Review
36,1,VA,Doctor,Full-time,38.0,True,False,740.0,759.0,20.0,20.0,71.0,16,1144.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,37060.0,0.74,12439.0,31.0,0.96,1.0,0.3,"$75,000-99,999",True,7000.0,0,37,7500,Q1 2011,306.15,1.0,0,0,0.0,89,Denied
36,1,IN,Skilled Labor,Employed,69.0,True,False,680.0,699.0,17.0,16.0,43.0,9,518.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,13600.0,0.45,11405.0,37.0,0.72,0.0,0.32,"$75,000-99,999",True,6433.333333,0,36,7500,Q1 2011,286.39,1.0,0,0,0.0,83,Denied
36,1,MI,Professional,Employed,69.0,True,False,680.0,699.0,9.0,9.0,24.0,4,75.0,2.0,5.0,0.0,0.0,12.0,1.0,0.0,1860.0,0.82,390.0,20.0,0.66,3.0,0.21,"$50,000-74,999",True,4166.666667,0,22,4000,Q2 2012,173.71,1.0,0,0,0.0,14,Denied
60,15,NE,Laborer,Employed,141.0,False,False,740.0,759.0,9.0,7.0,19.0,6,149.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2287.0,0.18,9897.0,16.0,0.93,0.0,0.22,"$25,000-49,999",False,2486.916667,0,17,5000,Q4 2012,146.7,1.0,0,0,0.0,103,Review
36,1,CA,Sales - Retail,Employed,99.0,True,False,700.0,719.0,13.0,12.0,23.0,11,990.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,43202.0,0.84,8007.0,23.0,0.95,1.0,0.52,"$25,000-49,999",True,2833.333333,0,3,2500,Q4 2013,90.32,1.0,0,0,0.0,1,Review
12,1,MA,Analyst,Employed,13.0,False,False,660.0,679.0,12.0,12.0,16.0,6,214.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6924.0,0.83,1376.0,12.0,0.91,0.0,0.38,"$25,000-49,999",True,3416.666667,0,31,4000,Q3 2011,380.16,1.0,0,0,0.0,25,Denied
60,1,TX,Other,Employed,136.0,True,False,700.0,719.0,11.0,11.0,33.0,9,1007.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25490.0,0.58,16021.0,29.0,0.93,0.0,0.97,"$25,000-49,999",True,2666.666667,0,20,15000,Q3 2012,462.25,1.0,0,0,0.0,18,Denied
36,7,MS,Professional,Employed,143.0,True,False,720.0,739.0,18.0,12.0,50.0,7,398.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11511.0,0.65,5281.0,38.0,1.0,1.0,0.38,"$50,000-74,999",True,5000.0,0,39,1000,Q4 2010,40.69,1.0,0,0,0.0,28,Denied
36,7,GA,Other,Employed,185.0,True,False,620.0,639.0,16.0,14.0,25.0,12,824.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25760.0,0.86,3608.0,23.0,1.0,0.0,0.34,"$25,000-49,999",True,3500.0,0,22,3000,Q2 2012,115.93,1.0,0,0,0.0,34,Denied
60,1,WA,Skilled Labor,Employed,279.0,True,False,700.0,719.0,18.0,17.0,27.0,15,544.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11194.0,0.74,2728.0,26.0,1.0,2.0,0.35,"$50,000-74,999",True,4166.666667,0,3,10000,Q4 2013,282.13,1.0,0,0,0.0,16,Denied
36,1,NY,Civil Service,Employed,263.0,True,False,740.0,759.0,9.0,9.0,27.0,7,673.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21894.0,0.57,15906.0,27.0,1.0,1.0,0.29,"$50,000-74,999",True,5432.666667,0,5,17500,Q4 2013,563.85,1.0,0,0,0.0,300,Approved
36,1,WI,Other,Self-employed,176.0,True,False,680.0,699.0,19.0,18.0,38.0,15,1433.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,53516.0,0.81,10268.0,38.0,0.97,1.0,0.22,"$50,000-74,999",False,5000.0,0,3,10000,Q4 2013,387.31,1.0,0,0,0.0,1,Denied
36,7,MA,Accountant/CPA,Employed,44.0,False,False,640.0,659.0,11.0,11.0,76.0,14,393.0,2.0,8.0,0.0,0.0,19.0,1.0,0.0,22520.0,0.66,11520.0,70.0,0.85,2.0,0.17,"$75,000-99,999",True,7166.666667,0,24,15000,Q1 2012,561.21,1.0,0,0,0.0,18,Review
36,1,WI,Sales - Commission,Employed,121.0,True,False,760.0,779.0,12.0,12.0,40.0,9,1580.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,73670.0,0.65,36879.0,34.0,0.97,1.0,0.24,"$100,000+",True,20416.666667,0,11,15000,Q2 2013,509.68,1.0,0,0,0.0,242,Review
36,1,CA,Clerical,Employed,26.0,False,False,720.0,739.0,4.0,4.0,6.0,3,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,231.0,0.09,2319.0,6.0,1.0,2.0,0.29,"$1-24,999",True,1833.333333,0,17,4000,Q4 2012,169.94,1.0,0,0,0.0,66,Denied
36,1,MI,Professional,Employed,156.0,True,False,720.0,739.0,20.0,19.0,54.0,17,615.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,17741.0,0.17,38940.0,50.0,0.98,3.0,0.27,"$50,000-74,999",True,5416.666667,0,3,7000,Q4 2013,251.84,1.0,0,0,0.0,1,Review
60,1,TX,Executive,Employed,86.0,True,False,720.0,739.0,11.0,9.0,34.0,8,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46655.0,0.94,2745.0,32.0,1.0,1.0,0.32,"$75,000-99,999",True,7205.166667,0,2,25000,Q1 2014,575.89,1.0,0,0,0.0,357,Review
60,15,NY,Other,Employed,312.0,True,False,680.0,699.0,21.0,20.0,51.0,18,977.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,51236.0,0.63,27483.0,46.0,1.0,1.0,0.45,"$50,000-74,999",True,6000.0,0,8,10000,Q3 2013,264.05,1.0,0,0,0.0,45,Review
36,2,TN,Other,Other,65.0,False,False,720.0,739.0,4.0,2.0,38.0,2,208.0,2.0,3.0,0.0,0.0,14.0,0.0,0.0,1840.0,0.87,260.0,35.0,0.66,2.0,0.07,"$75,000-99,999",True,6666.666667,0,28,5000,Q4 2011,201.43,1.0,0,0,0.0,55,Denied
36,1,TX,Construction,Employed,108.0,True,False,660.0,679.0,6.0,6.0,32.0,2,465.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15820.0,0.98,280.0,26.0,0.92,0.0,0.19,"$75,000-99,999",True,7583.333333,0,6,15000,Q3 2013,501.73,1.0,0,0,0.0,181,Approved
36,1,PA,Teacher,Employed,155.0,True,False,700.0,719.0,13.0,10.0,43.0,7,334.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,9804.0,0.66,4138.0,41.0,0.92,2.0,0.36,"$25,000-49,999",True,3916.666667,0,31,4000,Q3 2011,174.2,1.0,0,0,0.0,28,Denied
60,3,MI,Other,Self-employed,285.0,False,True,660.0,679.0,7.0,7.0,25.0,6,132.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,4209.0,0.44,5115.0,24.0,0.66,0.0,0.22,"$50,000-74,999",False,4179.166667,504,32,14500,Q3 2011,442.68,1.0,0,0,0.0,258,Denied
36,2,FL,Executive,Full-time,317.0,True,False,760.0,779.0,19.0,18.0,45.0,14,307.0,4.0,5.0,1.0,34.0,0.0,2.0,0.0,8179.0,0.15,44751.0,43.0,0.86,2.0,0.11,"$100,000+",True,15333.333333,0,29,11000,Q4 2011,361.64,1.0,0,0,0.0,118,Approved
60,1,IL,Other,Employed,268.0,True,False,760.0,779.0,5.0,5.0,20.0,3,101.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1641.0,0.52,494.0,18.0,1.0,1.0,0.21,"$25,000-49,999",True,3666.666667,183,24,15000,Q1 2012,437.46,1.0,0,0,0.0,47,Review
36,1,NY,Construction,Employed,24.0,False,False,700.0,719.0,16.0,16.0,20.0,5,361.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,14607.0,0.58,10293.0,17.0,1.0,0.0,0.3,"$50,000-74,999",True,5366.666667,0,5,8500,Q4 2013,301.36,1.0,0,0,0.0,1,Review
60,7,GA,Computer Programmer,Employed,25.0,False,False,620.0,639.0,5.0,5.0,5.0,2,45.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.85,214.0,5.0,1.0,1.0,0.18,"$50,000-74,999",True,4750.0,0,7,4000,Q3 2013,127.36,1.0,0,0,0.0,3,Denied
36,1,NJ,Other,Other,32.0,True,False,800.0,819.0,22.0,20.0,45.0,13,495.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14889.0,0.38,18951.0,40.0,1.0,1.0,0.45,"$75,000-99,999",True,6376.0,0,8,10000,Q3 2013,351.52,1.0,0,0,0.0,1,Review
12,1,WA,Accountant/CPA,Self-employed,23.0,False,False,720.0,739.0,4.0,4.0,23.0,2,35.0,0.0,1.0,0.0,0.0,18.0,1.0,0.0,147.0,0.11,1103.0,19.0,0.68,0.0,0.22,"$25,000-49,999",False,2416.666667,0,35,2000,Q2 2011,189.11,1.0,0,0,0.0,32,Denied
60,1,NV,Engineer - Electrical,Employed,75.0,True,False,700.0,719.0,18.0,18.0,49.0,13,748.0,0.0,11.0,1.0,0.0,11.0,0.0,0.0,8060.0,0.12,5415.0,46.0,0.89,0.0,0.3,"$100,000+",True,8666.666667,0,1,15000,Q1 2014,342.37,1.0,0,0,0.0,1,Review
60,3,IL,Retail Management,Self-employed,9.0,False,False,740.0,759.0,4.0,4.0,13.0,5,76.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1635.0,0.1,13865.0,13.0,0.84,2.0,0.22,"$50,000-74,999",False,5833.333333,38,17,13000,Q4 2012,380.73,1.0,0,0,0.0,183,Denied
36,1,MN,Truck Driver,Employed,45.0,False,False,720.0,739.0,5.0,5.0,23.0,5,256.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5279.0,0.37,8971.0,21.0,0.81,0.0,0.17,"$25,000-49,999",True,3750.0,0,7,10000,Q3 2013,319.12,1.0,0,0,0.0,1,Approved
36,19,FL,Professional,Employed,18.0,False,False,740.0,759.0,2.0,2.0,69.0,3,25.0,0.0,0.0,2.0,1472.0,0.0,2.0,0.0,0.0,0.0,8650.0,27.0,0.82,1.0,0.04,"$25,000-49,999",True,2416.666667,0,25,2000,Q1 2012,63.59,1.0,0,0,0.0,23,Approved
36,20,TX,Computer Programmer,Employed,61.0,True,False,660.0,679.0,9.0,9.0,34.0,5,372.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,17434.0,0.86,2686.0,29.0,0.96,1.0,0.14,"$100,000+",True,10416.666667,0,9,4000,Q2 2013,160.44,1.0,0,0,0.0,52,Denied
36,1,FL,Other,Employed,29.0,True,False,700.0,719.0,9.0,9.0,16.0,8,1209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85263.0,0.96,2473.0,14.0,1.0,0.0,0.41,"$25,000-49,999",True,3750.0,0,0,10000,Q1 2014,337.18,1.0,0,0,0.0,153,Review
60,1,NH,Professional,Employed,410.0,True,False,700.0,719.0,15.0,14.0,28.0,13,1784.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,199741.0,0.84,35452.0,25.0,0.96,1.0,0.28,"$100,000+",True,8500.0,0,2,15000,Q1 2014,342.37,1.0,0,0,0.0,1,Review
12,13,KY,Accountant/CPA,Full-time,129.0,True,False,740.0,759.0,12.0,11.0,30.0,9,859.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,34028.0,0.66,16872.0,30.0,1.0,0.0,0.28,"$50,000-74,999",True,5166.666667,0,21,2000,Q2 2012,175.92,1.0,0,0,0.0,49,Review
60,1,WA,Other,Employed,293.0,False,False,660.0,679.0,6.0,6.0,41.0,4,151.0,0.0,5.0,0.0,0.0,10.0,1.0,0.0,1843.0,0.47,940.0,37.0,0.78,0.0,0.2,"$75,000-99,999",True,6666.666667,0,4,21000,Q4 2013,537.84,1.0,0,0,0.0,10,Review
36,1,AL,Sales - Commission,Employed,105.0,True,False,660.0,679.0,6.0,6.0,38.0,6,267.0,0.0,1.0,1.0,4708.0,15.0,0.0,0.0,1656.0,0.97,12.0,36.0,0.77,1.0,0.22,"$25,000-49,999",False,3333.333333,0,25,4000,Q1 2012,173.71,1.0,0,0,0.0,65,Denied
60,1,VA,Nurse (RN),Employed,71.0,True,False,720.0,739.0,14.0,12.0,30.0,12,325.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,10605.0,0.57,7591.0,30.0,0.96,2.0,0.2,"$75,000-99,999",True,7416.666667,177,10,9000,Q2 2013,268.35,1.0,0,0,0.0,78,Denied
36,1,OH,Executive,Employed,53.0,False,False,680.0,699.0,2.0,2.0,5.0,1,15.0,3.0,10.0,0.0,0.0,21.0,7.0,1.0,59.0,0.11,441.0,5.0,0.8,1.0,0.12,"$75,000-99,999",True,6666.666667,320,26,4000,Q1 2012,173.71,1.0,0,0,0.0,27,Denied
36,1,CA,Sales - Retail,Employed,108.0,True,False,700.0,719.0,15.0,13.0,18.0,12,677.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24262.0,0.92,1739.0,18.0,1.0,1.0,0.27,"$50,000-74,999",True,4416.666667,0,2,15000,Q1 2014,517.41,1.0,0,0,0.0,1,Review
36,14,AR,Nurse (RN),Employed,27.0,True,False,780.0,799.0,20.0,20.0,42.0,15,857.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,24443.0,0.15,33603.0,41.0,1.0,0.0,0.42,"$75,000-99,999",True,7083.333333,0,15,10508,Q4 2012,337.77,0.8406,0,0,0.0,160,Approved
60,1,CO,Other,Self-employed,9.0,False,False,700.0,719.0,12.0,10.0,24.0,9,240.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13457.0,0.51,12694.0,22.0,0.95,0.0,0.22,"$50,000-74,999",False,5000.0,0,2,12000,Q1 2014,281.4,1.0,0,0,0.0,106,Review
60,1,FL,Other,Other,209.0,False,False,740.0,759.0,9.0,8.0,26.0,10,1043.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,39673.0,0.42,53977.0,25.0,0.96,0.0,0.84,"$1-24,999",True,2000.0,0,20,15000,Q3 2012,439.3,1.0,0,0,0.0,42,Review
36,1,AR,Professional,Full-time,45.0,True,False,740.0,759.0,14.0,13.0,50.0,10,489.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19215.0,0.35,27407.0,35.0,1.0,0.0,0.16,"$75,000-99,999",True,6666.666667,0,50,13500,Q1 2010,431.5,1.0,0,0,0.0,417,Approved
60,1,NY,Investor,Self-employed,151.0,False,False,700.0,719.0,14.0,14.0,19.0,8,1833.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,60916.0,0.75,12984.0,19.0,1.0,1.0,0.22,"$100,000+",False,41666.666667,0,6,10000,Q3 2013,283.0,1.0,0,0,0.0,33,Review
36,1,GA,Other,Employed,13.0,True,False,660.0,679.0,8.0,8.0,38.0,7,177.0,0.0,1.0,1.0,4288.0,8.0,0.0,0.0,6705.0,0.23,8838.0,14.0,0.71,1.0,0.14,"$25,000-49,999",True,3416.666667,0,5,8500,Q4 2013,302.84,1.0,0,0,0.0,1,Review
36,1,DC,Computer Programmer,Employed,233.0,True,False,740.0,759.0,19.0,17.0,35.0,15,1330.0,1.0,8.0,1.0,55.0,0.0,0.0,0.0,149170.0,0.87,21221.0,34.0,0.97,1.0,0.13,"$100,000+",True,10333.333333,0,41,15000,Q4 2010,521.08,1.0,0,0,0.0,528,Review
36,7,TX,Attorney,Employed,43.0,True,False,640.0,659.0,17.0,13.0,49.0,10,1460.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49512.0,1.0,273.0,40.0,1.0,0.0,0.29,"$100,000+",True,10000.0,0,36,3800,Q1 2011,165.49,1.0,0,0,0.0,48,Denied
36,1,CA,Other,Employed,129.0,True,False,720.0,739.0,10.0,10.0,27.0,9,389.0,0.0,2.0,2.0,91636.0,14.0,0.0,0.0,11252.0,0.28,19341.0,24.0,0.91,0.0,0.29,"$50,000-74,999",True,5250.0,0,5,12000,Q4 2013,377.09,1.0,0,0,0.0,196,Approved
36,1,NC,Engineer - Mechanical,Full-time,139.0,True,False,780.0,799.0,23.0,22.0,45.0,21,686.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58568.0,0.55,45908.0,38.0,0.87,1.0,0.27,"$50,000-74,999",True,5833.333333,0,44,9500,Q3 2010,307.43,1.0,0,0,0.0,259,Approved
36,1,NH,Professional,Employed,60.0,False,False,700.0,719.0,9.0,8.0,29.0,6,184.0,4.0,12.0,1.0,0.0,1.0,1.0,0.0,5526.0,0.55,4424.0,28.0,0.92,3.0,0.15,"$75,000-99,999",True,6833.333333,0,18,8500,Q3 2012,311.53,1.0,0,0,0.0,141,Review
36,2,KS,Analyst,Employed,68.0,False,False,680.0,699.0,2.0,2.0,39.0,1,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.92,0.0,0.11,"$25,000-49,999",True,2916.666667,0,42,4000,Q3 2010,179.48,1.0,0,0,0.0,110,Denied
60,1,IL,Tradesman - Mechanic,Employed,281.0,False,False,640.0,659.0,6.0,6.0,35.0,4,359.0,1.0,3.0,0.0,0.0,14.0,1.0,0.0,10774.0,0.97,110.0,32.0,0.81,0.0,0.17,"$75,000-99,999",True,8000.0,0,5,5000,Q4 2013,157.16,1.0,0,0,0.0,4,Denied
36,1,CA,Other,Full-time,154.0,True,False,640.0,659.0,12.0,11.0,40.0,9,433.0,4.0,10.0,0.0,0.0,10.0,0.0,0.0,17237.0,0.64,9363.0,36.0,0.94,2.0,0.37,"$50,000-74,999",True,4333.333333,0,30,7500,Q3 2011,322.47,1.0,0,0,0.0,9,Denied
36,3,CA,Executive,Self-employed,359.0,True,False,640.0,659.0,8.0,5.0,34.0,5,363.0,3.0,8.0,2.0,34876.0,23.0,2.0,0.0,178.0,0.0,0.0,30.0,0.66,0.0,0.22,"$100,000+",False,11666.666667,0,2,4000,Q1 2014,166.54,1.0,0,0,0.0,1,Denied
36,1,MI,Skilled Labor,Employed,336.0,True,False,760.0,779.0,18.0,14.0,42.0,9,610.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,20944.0,0.63,11807.0,39.0,1.0,1.0,0.3,"$75,000-99,999",True,7083.333333,0,9,15000,Q2 2013,537.33,1.0,0,0,0.0,1,Review
36,2,MI,Engineer - Mechanical,Employed,127.0,True,False,720.0,739.0,7.0,7.0,37.0,6,117.0,1.0,2.0,1.0,2662.0,17.0,1.0,0.0,2980.0,0.87,420.0,33.0,0.78,2.0,0.1,"$75,000-99,999",True,7666.666667,0,35,3000,Q2 2011,114.56,1.0,0,0,0.0,59,Denied
36,1,NC,Retail Management,Employed,13.0,False,False,700.0,719.0,12.0,10.0,19.0,9,345.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7760.0,0.53,2807.0,17.0,0.94,0.0,0.21,"$50,000-74,999",True,4583.333333,0,6,7000,Q3 2013,232.47,1.0,0,0,0.0,1,Approved
36,3,NC,Other,Full-time,300.0,False,False,660.0,679.0,2.0,1.0,46.0,2,0.0,0.0,2.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,41.0,0.8,1.0,0.22,$0,False,0.0,0,55,2500,Q3 2009,110.98,1.0,0,0,0.0,59,Denied
36,1,IL,Other,Employed,16.0,True,False,720.0,739.0,15.0,14.0,47.0,11,997.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,40813.0,0.89,4666.0,34.0,1.0,0.0,0.22,"$100,000+",True,10416.666667,0,1,8500,Q1 2014,281.88,1.0,0,0,0.0,1,Approved
36,6,WI,Food Service,Employed,414.0,True,False,640.0,659.0,7.0,7.0,26.0,5,152.0,0.0,3.0,1.0,5391.0,16.0,1.0,0.0,3665.0,0.96,136.0,24.0,0.75,0.0,0.09,"$50,000-74,999",True,4833.333333,346,40,3500,Q4 2010,152.83,1.0,0,0,0.0,135,Denied
60,1,TX,Nurse (RN),Employed,22.0,True,False,680.0,699.0,9.0,9.0,15.0,4,257.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,10097.0,0.92,523.0,15.0,1.0,0.0,0.17,"$50,000-74,999",True,5833.333333,0,9,15000,Q2 2013,399.41,1.0,0,0,0.0,1,Review
60,1,NY,Other,Employed,130.0,True,False,740.0,759.0,10.0,10.0,33.0,14,599.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19190.0,0.49,19565.0,31.0,1.0,1.0,0.21,"$50,000-74,999",True,4870.333333,0,7,4000,Q3 2013,99.39,1.0,0,0,0.0,2,Review
36,14,NE,Accountant/CPA,Employed,156.0,False,False,700.0,719.0,9.0,9.0,33.0,7,495.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.85,2112.0,26.0,1.0,0.0,0.36,"$50,000-74,999",True,5166.666667,0,6,15000,Q3 2013,505.34,1.0,0,0,0.0,1,Approved
36,1,VA,Engineer - Mechanical,Employed,90.0,False,False,680.0,699.0,4.0,4.0,20.0,4,80.0,1.0,8.0,1.0,30.0,4.0,2.0,0.0,1367.0,0.23,4433.0,17.0,0.78,1.0,0.11,"$75,000-99,999",True,7666.666667,0,2,6500,Q1 2014,220.74,1.0,0,0,0.0,2,Review
36,7,CT,Police Officer/Correction Officer,Full-time,149.0,True,False,720.0,739.0,15.0,14.0,58.0,10,2178.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,53864.0,0.87,7436.0,50.0,0.98,1.0,0.33,"$100,000+",True,10833.333333,0,49,2500,Q1 2010,62.81,1.0,0,0,0.0,141,Approved
36,7,TN,Administrative Assistant,Employed,4.0,False,False,660.0,679.0,1.0,1.0,17.0,1,0.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,500.0,9.0,0.5,1.0,0.06,"$25,000-49,999",True,3291.666667,813,29,5000,Q4 2011,201.43,1.0,0,0,0.0,44,Denied
36,7,CO,Other,Employed,26.0,False,False,740.0,759.0,11.0,8.0,21.0,7,209.0,2.0,2.0,1.0,0.0,6.0,0.0,0.0,5328.0,0.62,2810.0,20.0,0.9,0.0,0.25,"$25,000-49,999",True,3333.333333,0,18,6000,Q3 2012,229.11,1.0,0,0,0.0,14,Denied
36,1,NV,Other,Employed,18.0,False,False,640.0,659.0,4.0,4.0,28.0,4,82.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2390.0,0.59,1610.0,6.0,1.0,2.0,0.08,"$50,000-74,999",True,4833.333333,455,37,7500,Q1 2011,306.15,1.0,0,0,0.0,144,Denied
36,1,CT,Attorney,Employed,275.0,True,False,760.0,779.0,12.0,12.0,43.0,8,554.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,29929.0,0.48,31571.0,37.0,0.89,1.0,0.11,"$100,000+",True,10666.666667,0,8,19000,Q3 2013,621.05,1.0,0,0,0.0,1,Approved
36,1,TN,Teacher,Employed,34.0,True,False,760.0,779.0,14.0,12.0,39.0,7,501.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16539.0,0.26,42621.0,36.0,1.0,2.0,0.28,"$50,000-74,999",True,4828.25,0,10,8200,Q2 2013,274.28,1.0,0,0,0.0,1,Approved
60,13,PA,Tradesman - Carpenter,Employed,118.0,True,False,680.0,699.0,11.0,10.0,22.0,6,392.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12032.0,0.47,12855.0,22.0,0.81,0.0,0.42,"$25,000-49,999",True,2948.0,0,23,5000,Q2 2012,157.8,1.0,0,0,0.0,9,Denied
36,2,NY,Analyst,Employed,190.0,True,False,740.0,759.0,9.0,9.0,31.0,9,799.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,179432.0,0.79,44868.0,25.0,0.92,1.0,0.1,"$100,000+",True,15833.333333,6,17,15000,Q4 2012,533.22,1.0,0,0,0.0,108,Review
36,3,ID,Professional,Full-time,204.0,True,True,860.0,879.0,15.0,12.0,27.0,8,103.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,68938.0,26.0,1.0,0.0,0.15,"$100,000+",True,10583.333333,0,54,20000,Q3 2009,640.19,1.0,0,0,0.0,899,Approved
36,1,IL,Nurse (RN),Employed,49.0,False,False,740.0,759.0,8.0,8.0,32.0,6,465.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13856.0,0.64,5095.0,26.0,1.0,1.0,0.18,"$50,000-74,999",True,6000.0,0,43,10000,Q3 2010,347.39,1.0,0,0,0.0,309,Review
60,1,ID,Professional,Employed,94.0,False,False,640.0,659.0,9.0,9.0,35.0,4,134.0,0.0,4.0,4.0,433.0,8.0,2.0,0.0,4195.0,0.28,10705.0,11.0,0.36,1.0,0.26,"$50,000-74,999",True,4166.666667,0,5,10000,Q4 2013,279.55,1.0,0,0,0.0,1,Review
60,1,CA,Nurse (RN),Employed,22.0,True,False,700.0,719.0,7.0,7.0,16.0,5,366.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,8089.0,0.45,4905.0,13.0,0.92,0.0,0.12,"$100,000+",True,11666.666667,0,1,25000,Q1 2014,570.62,1.0,0,0,0.0,1,Review
60,7,OH,Other,Other,168.0,False,False,720.0,739.0,7.0,7.0,11.0,7,387.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5217.0,0.14,30107.0,11.0,0.9,0.0,0.19,"$25,000-49,999",True,2500.0,0,1,4000,Q1 2014,97.7,1.0,0,0,0.0,1,Review
